dataset,sample_id,protocol_id,split_protocol_id,calendar_id,universe_id,preprocessing_id,archived_split,analysis_split,feature_start_date,normalization_basis_date,feature_end_date,data_available_time,decision_cutoff,entry_date,target_end_date,label_available_time,target_definition,included,exclusion_reason
DJIA30_2026,DJIA30_2026:outer_train:000404,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,fe19d255f502861d499f679870d5b6f01212fe2f889f404ca2b944e742858905,5db9dc7d2a8fbde2f7d107d0ee5bdb9495c6610317678c885fe929f9fd592de6,f5d484c11758a8783f87628c4576c5c06d97ce97f0d40aa432419b0aa2d8bb73,outer_train,inner_train,2017-01-19,2017-01-18,2017-02-08,2017-02-08 close (daily-bar assumption),after 2017-02-08 close,2017-02-09,2017-02-16,2017-02-16 close (daily-bar assumption),adjusted_close[t+6] / adjusted_close[t+1],True,
DJIA30_2026,DJIA30_2026:outer_train:000405,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,fe19d255f502861d499f679870d5b6f01212fe2f889f404ca2b944e742858905,5db9dc7d2a8fbde2f7d107d0ee5bdb9495c6610317678c885fe929f9fd592de6,f5d484c11758a8783f87628c4576c5c06d97ce97f0d40aa432419b0aa2d8bb73,outer_train,inner_train,2017-01-26,2017-01-25,2017-02-15,2017-02-15 close (daily-bar assumption),after 2017-02-15 close,2017-02-16,2017-02-24,2017-02-24 close (daily-bar assumption),adjusted_close[t+6] / adjusted_close[t+1],True,
DJIA30_2026,DJIA30_2026:outer_train:000406,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,fe19d255f502861d499f679870d5b6f01212fe2f889f404ca2b944e742858905,5db9dc7d2a8fbde2f7d107d0ee5bdb9495c6610317678c885fe929f9fd592de6,f5d484c11758a8783f87628c4576c5c06d97ce97f0d40aa432419b0aa2d8bb73,outer_train,inner_train,2017-02-02,2017-02-01,2017-02-23,2017-02-23 close (daily-bar assumption),after 2017-02-23 close,2017-02-24,2017-03-03,2017-03-03 close (daily-bar assumption),adjusted_close[t+6] / adjusted_close[t+1],True,
DJIA30_2026,DJIA30_2026:outer_train:000407,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,fe19d255f502861d499f679870d5b6f01212fe2f889f404ca2b944e742858905,5db9dc7d2a8fbde2f7d107d0ee5bdb9495c6610317678c885fe929f9fd592de6,f5d484c11758a8783f87628c4576c5c06d97ce97f0d40aa432419b0aa2d8bb73,outer_train,inner_train,2017-02-09,2017-02-08,2017-03-02,2017-03-02 close (daily-bar assumption),after 2017-03-02 close,2017-03-03,2017-03-10,2017-03-10 close (daily-bar assumption),adjusted_close[t+6] / adjusted_close[t+1],True,
DJIA30_2026,DJIA30_2026:outer_train:000408,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,fe19d255f502861d499f679870d5b6f01212fe2f889f404ca2b944e742858905,5db9dc7d2a8fbde2f7d107d0ee5bdb9495c6610317678c885fe929f9fd592de6,f5d484c11758a8783f87628c4576c5c06d97ce97f0d40aa432419b0aa2d8bb73,outer_train,inner_train,2017-02-16,2017-02-15,2017-03-09,2017-03-09 close (daily-bar assumption),after 2017-03-09 close,2017-03-10,2017-03-17,2017-03-17 close (daily-bar assumption),adjusted_close[t+6] / adjusted_close[t+1],True,
DJIA30_2026,DJIA30_2026:outer_train:000409,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,fe19d255f502861d499f679870d5b6f01212fe2f889f404ca2b944e742858905,5db9dc7d2a8fbde2f7d107d0ee5bdb9495c6610317678c885fe929f9fd592de6,f5d484c11758a8783f87628c4576c5c06d97ce97f0d40aa432419b0aa2d8bb73,outer_train,inner_train,2017-02-24,2017-02-23,2017-03-16,2017-03-16 close (daily-bar assumption),after 2017-03-16 close,2017-03-17,2017-03-24,2017-03-24 close (daily-bar assumption),adjusted_close[t+6] / adjusted_close[t+1],True,
DJIA30_2026,DJIA30_2026:outer_train:000410,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,fe19d255f502861d499f679870d5b6f01212fe2f889f404ca2b944e742858905,5db9dc7d2a8fbde2f7d107d0ee5bdb9495c6610317678c885fe929f9fd592de6,f5d484c11758a8783f87628c4576c5c06d97ce97f0d40aa432419b0aa2d8bb73,outer_train,inner_train,2017-03-03,2017-03-02,2017-03-23,2017-03-23 close (daily-bar assumption),after 2017-03-23 close,2017-03-24,2017-03-31,2017-03-31 close (daily-bar assumption),adjusted_close[t+6] / adjusted_close[t+1],True,
DJIA30_2026,DJIA30_2026:outer_train:000411,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,fe19d255f502861d499f679870d5b6f01212fe2f889f404ca2b944e742858905,5db9dc7d2a8fbde2f7d107d0ee5bdb9495c6610317678c885fe929f9fd592de6,f5d484c11758a8783f87628c4576c5c06d97ce97f0d40aa432419b0aa2d8bb73,outer_train,inner_train,2017-03-10,2017-03-09,2017-03-30,2017-03-30 close (daily-bar assumption),after 2017-03-30 close,2017-03-31,2017-04-07,2017-04-07 close (daily-bar assumption),adjusted_close[t+6] / adjusted_close[t+1],True,
DJIA30_2026,DJIA30_2026:outer_train:000412,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,fe19d255f502861d499f679870d5b6f01212fe2f889f404ca2b944e742858905,5db9dc7d2a8fbde2f7d107d0ee5bdb9495c6610317678c885fe929f9fd592de6,f5d484c11758a8783f87628c4576c5c06d97ce97f0d40aa432419b0aa2d8bb73,outer_train,inner_train,2017-03-17,2017-03-16,2017-04-06,2017-04-06 close (daily-bar assumption),after 2017-04-06 close,2017-04-07,2017-04-17,2017-04-17 close (daily-bar assumption),adjusted_close[t+6] / adjusted_close[t+1],True,
DJIA30_2026,DJIA30_2026:outer_train:000413,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,fe19d255f502861d499f679870d5b6f01212fe2f889f404ca2b944e742858905,5db9dc7d2a8fbde2f7d107d0ee5bdb9495c6610317678c885fe929f9fd592de6,f5d484c11758a8783f87628c4576c5c06d97ce97f0d40aa432419b0aa2d8bb73,outer_train,inner_train,2017-03-24,2017-03-23,2017-04-13,2017-04-13 close (daily-bar assumption),after 2017-04-13 close,2017-04-17,2017-04-24,2017-04-24 close (daily-bar assumption),adjusted_close[t+6] / adjusted_close[t+1],True,
DJIA30_2026,DJIA30_2026:outer_train:000414,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,fe19d255f502861d499f679870d5b6f01212fe2f889f404ca2b944e742858905,5db9dc7d2a8fbde2f7d107d0ee5bdb9495c6610317678c885fe929f9fd592de6,f5d484c11758a8783f87628c4576c5c06d97ce97f0d40aa432419b0aa2d8bb73,outer_train,inner_train,2017-03-31,2017-03-30,2017-04-21,2017-04-21 close (daily-bar assumption),after 2017-04-21 close,2017-04-24,2017-05-01,2017-05-01 close (daily-bar assumption),adjusted_close[t+6] / adjusted_close[t+1],True,
DJIA30_2026,DJIA30_2026:outer_train:000415,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,fe19d255f502861d499f679870d5b6f01212fe2f889f404ca2b944e742858905,5db9dc7d2a8fbde2f7d107d0ee5bdb9495c6610317678c885fe929f9fd592de6,f5d484c11758a8783f87628c4576c5c06d97ce97f0d40aa432419b0aa2d8bb73,outer_train,inner_train,2017-04-07,2017-04-06,2017-04-28,2017-04-28 close (daily-bar assumption),after 2017-04-28 close,2017-05-01,2017-05-08,2017-05-08 close (daily-bar assumption),adjusted_close[t+6] / adjusted_close[t+1],True,
DJIA30_2026,DJIA30_2026:outer_train:000416,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,fe19d255f502861d499f679870d5b6f01212fe2f889f404ca2b944e742858905,5db9dc7d2a8fbde2f7d107d0ee5bdb9495c6610317678c885fe929f9fd592de6,f5d484c11758a8783f87628c4576c5c06d97ce97f0d40aa432419b0aa2d8bb73,outer_train,inner_train,2017-04-17,2017-04-13,2017-05-05,2017-05-05 close (daily-bar assumption),after 2017-05-05 close,2017-05-08,2017-05-15,2017-05-15 close (daily-bar assumption),adjusted_close[t+6] / adjusted_close[t+1],True,
DJIA30_2026,DJIA30_2026:outer_train:000417,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,fe19d255f502861d499f679870d5b6f01212fe2f889f404ca2b944e742858905,5db9dc7d2a8fbde2f7d107d0ee5bdb9495c6610317678c885fe929f9fd592de6,f5d484c11758a8783f87628c4576c5c06d97ce97f0d40aa432419b0aa2d8bb73,outer_train,inner_train,2017-04-24,2017-04-21,2017-05-12,2017-05-12 close (daily-bar assumption),after 2017-05-12 close,2017-05-15,2017-05-22,2017-05-22 close (daily-bar assumption),adjusted_close[t+6] / adjusted_close[t+1],True,
DJIA30_2026,DJIA30_2026:outer_train:000418,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,fe19d255f502861d499f679870d5b6f01212fe2f889f404ca2b944e742858905,5db9dc7d2a8fbde2f7d107d0ee5bdb9495c6610317678c885fe929f9fd592de6,f5d484c11758a8783f87628c4576c5c06d97ce97f0d40aa432419b0aa2d8bb73,outer_train,inner_train,2017-05-01,2017-04-28,2017-05-19,2017-05-19 close (daily-bar assumption),after 2017-05-19 close,2017-05-22,2017-05-30,2017-05-30 close (daily-bar assumption),adjusted_close[t+6] / adjusted_close[t+1],True,
DJIA30_2026,DJIA30_2026:outer_train:000419,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,fe19d255f502861d499f679870d5b6f01212fe2f889f404ca2b944e742858905,5db9dc7d2a8fbde2f7d107d0ee5bdb9495c6610317678c885fe929f9fd592de6,f5d484c11758a8783f87628c4576c5c06d97ce97f0d40aa432419b0aa2d8bb73,outer_train,inner_train,2017-05-08,2017-05-05,2017-05-26,2017-05-26 close (daily-bar assumption),after 2017-05-26 close,2017-05-30,2017-06-06,2017-06-06 close (daily-bar assumption),adjusted_close[t+6] / adjusted_close[t+1],True,
DJIA30_2026,DJIA30_2026:outer_train:000420,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,fe19d255f502861d499f679870d5b6f01212fe2f889f404ca2b944e742858905,5db9dc7d2a8fbde2f7d107d0ee5bdb9495c6610317678c885fe929f9fd592de6,f5d484c11758a8783f87628c4576c5c06d97ce97f0d40aa432419b0aa2d8bb73,outer_train,inner_train,2017-05-15,2017-05-12,2017-06-05,2017-06-05 close (daily-bar assumption),after 2017-06-05 close,2017-06-06,2017-06-13,2017-06-13 close (daily-bar assumption),adjusted_close[t+6] / adjusted_close[t+1],True,
DJIA30_2026,DJIA30_2026:outer_train:000421,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,fe19d255f502861d499f679870d5b6f01212fe2f889f404ca2b944e742858905,5db9dc7d2a8fbde2f7d107d0ee5bdb9495c6610317678c885fe929f9fd592de6,f5d484c11758a8783f87628c4576c5c06d97ce97f0d40aa432419b0aa2d8bb73,outer_train,inner_train,2017-05-22,2017-05-19,2017-06-12,2017-06-12 close (daily-bar assumption),after 2017-06-12 close,2017-06-13,2017-06-20,2017-06-20 close (daily-bar assumption),adjusted_close[t+6] / adjusted_close[t+1],True,
DJIA30_2026,DJIA30_2026:outer_train:000422,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,fe19d255f502861d499f679870d5b6f01212fe2f889f404ca2b944e742858905,5db9dc7d2a8fbde2f7d107d0ee5bdb9495c6610317678c885fe929f9fd592de6,f5d484c11758a8783f87628c4576c5c06d97ce97f0d40aa432419b0aa2d8bb73,outer_train,inner_train,2017-05-30,2017-05-26,2017-06-19,2017-06-19 close (daily-bar assumption),after 2017-06-19 close,2017-06-20,2017-06-27,2017-06-27 close (daily-bar assumption),adjusted_close[t+6] / adjusted_close[t+1],True,
DJIA30_2026,DJIA30_2026:outer_train:000423,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,fe19d255f502861d499f679870d5b6f01212fe2f889f404ca2b944e742858905,5db9dc7d2a8fbde2f7d107d0ee5bdb9495c6610317678c885fe929f9fd592de6,f5d484c11758a8783f87628c4576c5c06d97ce97f0d40aa432419b0aa2d8bb73,outer_train,inner_train,2017-06-06,2017-06-05,2017-06-26,2017-06-26 close (daily-bar assumption),after 2017-06-26 close,2017-06-27,2017-07-05,2017-07-05 close (daily-bar assumption),adjusted_close[t+6] / adjusted_close[t+1],True,
DJIA30_2026,DJIA30_2026:outer_train:000424,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,fe19d255f502861d499f679870d5b6f01212fe2f889f404ca2b944e742858905,5db9dc7d2a8fbde2f7d107d0ee5bdb9495c6610317678c885fe929f9fd592de6,f5d484c11758a8783f87628c4576c5c06d97ce97f0d40aa432419b0aa2d8bb73,outer_train,inner_train,2017-06-13,2017-06-12,2017-07-03,2017-07-03 close (daily-bar assumption),after 2017-07-03 close,2017-07-05,2017-07-12,2017-07-12 close (daily-bar assumption),adjusted_close[t+6] / adjusted_close[t+1],True,
DJIA30_2026,DJIA30_2026:outer_train:000425,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,fe19d255f502861d499f679870d5b6f01212fe2f889f404ca2b944e742858905,5db9dc7d2a8fbde2f7d107d0ee5bdb9495c6610317678c885fe929f9fd592de6,f5d484c11758a8783f87628c4576c5c06d97ce97f0d40aa432419b0aa2d8bb73,outer_train,inner_train,2017-06-20,2017-06-19,2017-07-11,2017-07-11 close (daily-bar assumption),after 2017-07-11 close,2017-07-12,2017-07-19,2017-07-19 close (daily-bar assumption),adjusted_close[t+6] / adjusted_close[t+1],True,
DJIA30_2026,DJIA30_2026:outer_train:000426,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,fe19d255f502861d499f679870d5b6f01212fe2f889f404ca2b944e742858905,5db9dc7d2a8fbde2f7d107d0ee5bdb9495c6610317678c885fe929f9fd592de6,f5d484c11758a8783f87628c4576c5c06d97ce97f0d40aa432419b0aa2d8bb73,outer_train,inner_train,2017-06-27,2017-06-26,2017-07-18,2017-07-18 close (daily-bar assumption),after 2017-07-18 close,2017-07-19,2017-07-26,2017-07-26 close (daily-bar assumption),adjusted_close[t+6] / adjusted_close[t+1],True,
DJIA30_2026,DJIA30_2026:outer_train:000427,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,fe19d255f502861d499f679870d5b6f01212fe2f889f404ca2b944e742858905,5db9dc7d2a8fbde2f7d107d0ee5bdb9495c6610317678c885fe929f9fd592de6,f5d484c11758a8783f87628c4576c5c06d97ce97f0d40aa432419b0aa2d8bb73,outer_train,inner_train,2017-07-05,2017-07-03,2017-07-25,2017-07-25 close (daily-bar assumption),after 2017-07-25 close,2017-07-26,2017-08-02,2017-08-02 close (daily-bar assumption),adjusted_close[t+6] / adjusted_close[t+1],True,
DJIA30_2026,DJIA30_2026:outer_train:000428,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,fe19d255f502861d499f679870d5b6f01212fe2f889f404ca2b944e742858905,5db9dc7d2a8fbde2f7d107d0ee5bdb9495c6610317678c885fe929f9fd592de6,f5d484c11758a8783f87628c4576c5c06d97ce97f0d40aa432419b0aa2d8bb73,outer_train,inner_train,2017-07-12,2017-07-11,2017-08-01,2017-08-01 close (daily-bar assumption),after 2017-08-01 close,2017-08-02,2017-08-09,2017-08-09 close (daily-bar assumption),adjusted_close[t+6] / adjusted_close[t+1],True,
DJIA30_2026,DJIA30_2026:outer_train:000429,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,fe19d255f502861d499f679870d5b6f01212fe2f889f404ca2b944e742858905,5db9dc7d2a8fbde2f7d107d0ee5bdb9495c6610317678c885fe929f9fd592de6,f5d484c11758a8783f87628c4576c5c06d97ce97f0d40aa432419b0aa2d8bb73,outer_train,inner_train,2017-07-19,2017-07-18,2017-08-08,2017-08-08 close (daily-bar assumption),after 2017-08-08 close,2017-08-09,2017-08-16,2017-08-16 close (daily-bar assumption),adjusted_close[t+6] / adjusted_close[t+1],True,
DJIA30_2026,DJIA30_2026:outer_train:000430,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,fe19d255f502861d499f679870d5b6f01212fe2f889f404ca2b944e742858905,5db9dc7d2a8fbde2f7d107d0ee5bdb9495c6610317678c885fe929f9fd592de6,f5d484c11758a8783f87628c4576c5c06d97ce97f0d40aa432419b0aa2d8bb73,outer_train,inner_train,2017-07-26,2017-07-25,2017-08-15,2017-08-15 close (daily-bar assumption),after 2017-08-15 close,2017-08-16,2017-08-23,2017-08-23 close (daily-bar assumption),adjusted_close[t+6] / adjusted_close[t+1],True,
DJIA30_2026,DJIA30_2026:outer_train:000431,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,fe19d255f502861d499f679870d5b6f01212fe2f889f404ca2b944e742858905,5db9dc7d2a8fbde2f7d107d0ee5bdb9495c6610317678c885fe929f9fd592de6,f5d484c11758a8783f87628c4576c5c06d97ce97f0d40aa432419b0aa2d8bb73,outer_train,inner_train,2017-08-02,2017-08-01,2017-08-22,2017-08-22 close (daily-bar assumption),after 2017-08-22 close,2017-08-23,2017-08-30,2017-08-30 close (daily-bar assumption),adjusted_close[t+6] / adjusted_close[t+1],True,
DJIA30_2026,DJIA30_2026:outer_train:000432,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,fe19d255f502861d499f679870d5b6f01212fe2f889f404ca2b944e742858905,5db9dc7d2a8fbde2f7d107d0ee5bdb9495c6610317678c885fe929f9fd592de6,f5d484c11758a8783f87628c4576c5c06d97ce97f0d40aa432419b0aa2d8bb73,outer_train,inner_train,2017-08-09,2017-08-08,2017-08-29,2017-08-29 close (daily-bar assumption),after 2017-08-29 close,2017-08-30,2017-09-07,2017-09-07 close (daily-bar assumption),adjusted_close[t+6] / adjusted_close[t+1],True,
DJIA30_2026,DJIA30_2026:outer_train:000433,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,fe19d255f502861d499f679870d5b6f01212fe2f889f404ca2b944e742858905,5db9dc7d2a8fbde2f7d107d0ee5bdb9495c6610317678c885fe929f9fd592de6,f5d484c11758a8783f87628c4576c5c06d97ce97f0d40aa432419b0aa2d8bb73,outer_train,inner_train,2017-08-16,2017-08-15,2017-09-06,2017-09-06 close (daily-bar assumption),after 2017-09-06 close,2017-09-07,2017-09-14,2017-09-14 close (daily-bar assumption),adjusted_close[t+6] / adjusted_close[t+1],True,
DJIA30_2026,DJIA30_2026:outer_train:000434,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,fe19d255f502861d499f679870d5b6f01212fe2f889f404ca2b944e742858905,5db9dc7d2a8fbde2f7d107d0ee5bdb9495c6610317678c885fe929f9fd592de6,f5d484c11758a8783f87628c4576c5c06d97ce97f0d40aa432419b0aa2d8bb73,outer_train,inner_train,2017-08-23,2017-08-22,2017-09-13,2017-09-13 close (daily-bar assumption),after 2017-09-13 close,2017-09-14,2017-09-21,2017-09-21 close (daily-bar assumption),adjusted_close[t+6] / adjusted_close[t+1],True,
DJIA30_2026,DJIA30_2026:outer_train:000435,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,fe19d255f502861d499f679870d5b6f01212fe2f889f404ca2b944e742858905,5db9dc7d2a8fbde2f7d107d0ee5bdb9495c6610317678c885fe929f9fd592de6,f5d484c11758a8783f87628c4576c5c06d97ce97f0d40aa432419b0aa2d8bb73,outer_train,inner_train,2017-08-30,2017-08-29,2017-09-20,2017-09-20 close (daily-bar assumption),after 2017-09-20 close,2017-09-21,2017-09-28,2017-09-28 close (daily-bar assumption),adjusted_close[t+6] / adjusted_close[t+1],True,
DJIA30_2026,DJIA30_2026:outer_train:000436,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,fe19d255f502861d499f679870d5b6f01212fe2f889f404ca2b944e742858905,5db9dc7d2a8fbde2f7d107d0ee5bdb9495c6610317678c885fe929f9fd592de6,f5d484c11758a8783f87628c4576c5c06d97ce97f0d40aa432419b0aa2d8bb73,outer_train,inner_train,2017-09-07,2017-09-06,2017-09-27,2017-09-27 close (daily-bar assumption),after 2017-09-27 close,2017-09-28,2017-10-05,2017-10-05 close (daily-bar assumption),adjusted_close[t+6] / adjusted_close[t+1],True,
DJIA30_2026,DJIA30_2026:outer_train:000437,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,fe19d255f502861d499f679870d5b6f01212fe2f889f404ca2b944e742858905,5db9dc7d2a8fbde2f7d107d0ee5bdb9495c6610317678c885fe929f9fd592de6,f5d484c11758a8783f87628c4576c5c06d97ce97f0d40aa432419b0aa2d8bb73,outer_train,inner_train,2017-09-14,2017-09-13,2017-10-04,2017-10-04 close (daily-bar assumption),after 2017-10-04 close,2017-10-05,2017-10-12,2017-10-12 close (daily-bar assumption),adjusted_close[t+6] / adjusted_close[t+1],True,
DJIA30_2026,DJIA30_2026:outer_train:000438,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,fe19d255f502861d499f679870d5b6f01212fe2f889f404ca2b944e742858905,5db9dc7d2a8fbde2f7d107d0ee5bdb9495c6610317678c885fe929f9fd592de6,f5d484c11758a8783f87628c4576c5c06d97ce97f0d40aa432419b0aa2d8bb73,outer_train,inner_train,2017-09-21,2017-09-20,2017-10-11,2017-10-11 close (daily-bar assumption),after 2017-10-11 close,2017-10-12,2017-10-19,2017-10-19 close (daily-bar assumption),adjusted_close[t+6] / adjusted_close[t+1],True,
DJIA30_2026,DJIA30_2026:outer_train:000439,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,fe19d255f502861d499f679870d5b6f01212fe2f889f404ca2b944e742858905,5db9dc7d2a8fbde2f7d107d0ee5bdb9495c6610317678c885fe929f9fd592de6,f5d484c11758a8783f87628c4576c5c06d97ce97f0d40aa432419b0aa2d8bb73,outer_train,inner_train,2017-09-28,2017-09-27,2017-10-18,2017-10-18 close (daily-bar assumption),after 2017-10-18 close,2017-10-19,2017-10-26,2017-10-26 close (daily-bar assumption),adjusted_close[t+6] / adjusted_close[t+1],True,
DJIA30_2026,DJIA30_2026:outer_train:000440,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,fe19d255f502861d499f679870d5b6f01212fe2f889f404ca2b944e742858905,5db9dc7d2a8fbde2f7d107d0ee5bdb9495c6610317678c885fe929f9fd592de6,f5d484c11758a8783f87628c4576c5c06d97ce97f0d40aa432419b0aa2d8bb73,outer_train,inner_train,2017-10-05,2017-10-04,2017-10-25,2017-10-25 close (daily-bar assumption),after 2017-10-25 close,2017-10-26,2017-11-02,2017-11-02 close (daily-bar assumption),adjusted_close[t+6] / adjusted_close[t+1],True,
DJIA30_2026,DJIA30_2026:outer_train:000441,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,fe19d255f502861d499f679870d5b6f01212fe2f889f404ca2b944e742858905,5db9dc7d2a8fbde2f7d107d0ee5bdb9495c6610317678c885fe929f9fd592de6,f5d484c11758a8783f87628c4576c5c06d97ce97f0d40aa432419b0aa2d8bb73,outer_train,inner_train,2017-10-12,2017-10-11,2017-11-01,2017-11-01 close (daily-bar assumption),after 2017-11-01 close,2017-11-02,2017-11-09,2017-11-09 close (daily-bar assumption),adjusted_close[t+6] / adjusted_close[t+1],True,
DJIA30_2026,DJIA30_2026:outer_train:000442,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,fe19d255f502861d499f679870d5b6f01212fe2f889f404ca2b944e742858905,5db9dc7d2a8fbde2f7d107d0ee5bdb9495c6610317678c885fe929f9fd592de6,f5d484c11758a8783f87628c4576c5c06d97ce97f0d40aa432419b0aa2d8bb73,outer_train,inner_train,2017-10-19,2017-10-18,2017-11-08,2017-11-08 close (daily-bar assumption),after 2017-11-08 close,2017-11-09,2017-11-16,2017-11-16 close (daily-bar assumption),adjusted_close[t+6] / adjusted_close[t+1],True,
DJIA30_2026,DJIA30_2026:outer_train:000443,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,fe19d255f502861d499f679870d5b6f01212fe2f889f404ca2b944e742858905,5db9dc7d2a8fbde2f7d107d0ee5bdb9495c6610317678c885fe929f9fd592de6,f5d484c11758a8783f87628c4576c5c06d97ce97f0d40aa432419b0aa2d8bb73,outer_train,inner_train,2017-10-26,2017-10-25,2017-11-15,2017-11-15 close (daily-bar assumption),after 2017-11-15 close,2017-11-16,2017-11-24,2017-11-24 close (daily-bar assumption),adjusted_close[t+6] / adjusted_close[t+1],True,
DJIA30_2026,DJIA30_2026:outer_train:000444,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,fe19d255f502861d499f679870d5b6f01212fe2f889f404ca2b944e742858905,5db9dc7d2a8fbde2f7d107d0ee5bdb9495c6610317678c885fe929f9fd592de6,f5d484c11758a8783f87628c4576c5c06d97ce97f0d40aa432419b0aa2d8bb73,outer_train,inner_train,2017-11-02,2017-11-01,2017-11-22,2017-11-22 close (daily-bar assumption),after 2017-11-22 close,2017-11-24,2017-12-01,2017-12-01 close (daily-bar assumption),adjusted_close[t+6] / adjusted_close[t+1],True,
DJIA30_2026,DJIA30_2026:outer_train:000445,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,fe19d255f502861d499f679870d5b6f01212fe2f889f404ca2b944e742858905,5db9dc7d2a8fbde2f7d107d0ee5bdb9495c6610317678c885fe929f9fd592de6,f5d484c11758a8783f87628c4576c5c06d97ce97f0d40aa432419b0aa2d8bb73,outer_train,inner_train,2017-11-09,2017-11-08,2017-11-30,2017-11-30 close (daily-bar assumption),after 2017-11-30 close,2017-12-01,2017-12-08,2017-12-08 close (daily-bar assumption),adjusted_close[t+6] / adjusted_close[t+1],True,
DJIA30_2026,DJIA30_2026:outer_train:000446,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,fe19d255f502861d499f679870d5b6f01212fe2f889f404ca2b944e742858905,5db9dc7d2a8fbde2f7d107d0ee5bdb9495c6610317678c885fe929f9fd592de6,f5d484c11758a8783f87628c4576c5c06d97ce97f0d40aa432419b0aa2d8bb73,outer_train,inner_train,2017-11-16,2017-11-15,2017-12-07,2017-12-07 close (daily-bar assumption),after 2017-12-07 close,2017-12-08,2017-12-15,2017-12-15 close (daily-bar assumption),adjusted_close[t+6] / adjusted_close[t+1],True,
